"bsn","isbn","bsn-normalized","isbnnormalized"
1725100,9644260112,1725100,"0009644260112"
1725100,9789644260117,1725100,"9789644260117"
1725524,520223276,1725524,"0000520223276"
1726049,719534275,1726049,"0000719534275"
1727062,872901394,1727062,"0000872901394"
1728950,3766688049,1728950,"0003766688049"
1729109,9056930419,1729109,"0009056930419"
1730178,9514590449,1730178,"0009514590449"
1730567,8291626154,1730567,"0008291626154"
1730931,8870629309,1730931,"0008870629309"
1739151,"290326421X",1739151,"290326421X"
1739387,8886584105,1739387,"0008886584105"
1739775,"050040044X",1739775,"050040044X"
1740121,9170811962,1740121,"0009170811962"
1740140,82916260142,1740140,"0082916260142"
1740140,82916260733,1740140,"0082916260733"
1740140,82916261544,1740140,"0082916261544"
1740140,82991411681,1740140,"0082991411681"
1740246,3927552283,1740246,"0003927552283"
1740405,520230825,1740405,"0000520230825"
1740405,520230868,1740405,"0000520230868"
1740678,905947657,1740678,"0000905947657"
1740921,70325383,1740921,"0000070325383"
1741767,2742731164,1741767,"0002742731164"
1742336,61310611,1742336,"0000061310611"
1744299,9042908599,1744299,"0009042908599"
1744301,3598775393,1744301,"0003598775393"
1745069,2724701925,1745069,"0002724701925"
1745425,9653110330,1745425,"0009653110330"
1745791,"282890542X",1745791,"282890542X"
1745791,9782828905422,1745791,"9782828905422"
1746835,500017174,1746835,"0000500017174"
1746896,9652171735,1746896,"0009652171735"
1748170,802847943,1748170,"0000802847943"
1748349,8882650596,1748349,"0008882650596"
1748580,9659024096,1748580,"0009659024096"
1749166,"888265107X",1749166,"888265107X"
1749711,9757538906,1749711,"0009757538906"
1749733,815405030,1749733,"0000815405030"
1750030,9652260116,1750030,"0009652260116"
1750339,"965902407X",1750339,"965902407X"
1750488,9516501966,1750488,"0009516501966"
1750681,802805353,1750681,"0000802805353"
1751733,"2940011036x",1751733,"2940011036x"
1751733,2940011044,1751733,"0002940011044"
1751733,2940011052,1751733,"0002940011052"
1751784,9050631274,1751784,"0009050631274"
1751784,9789050631273,1751784,"9789050631273"
1753803,9514590481,1753803,"0009514590481"
1753803,9789514590481,1753803,"9789514590481"
1755142,679463267,1755142,"0000679463267"
1755925,1883053676,1755925,"0001883053676"
1755925,9781883053673,1755925,"9781883053673"
1756260,3525530005,1756260,"0003525530005"
1756260,3727813083,1756260,"0003727813083"
1756836,9004038620,1756836,"0009004038620"
1756875,834804859,1756875,"0000834804859"
1756875,9780834804852,1756875,"9780834804852"
1757543,199513740,1757543,"0000199513740"
1757543,1995137591,1757543,"0001995137591"
1757543,1995137672,1757543,"0001995137672"
1757988,"019626569X",1757988,"019626569X"
1758108,226067173,1758108,"0000226067173"
1758241,517675803,1758241,"0000517675803"
1758363,3700129378,1758363,"0003700129378"
1758592,8085425394,1758592,"0008085425394"
1758592,9788085425390,1758592,"9788085425390"
1759802,714650625,1759802,"0000714650625"
1759802,714681260,1759802,"0000714681260"
1759802,9780714650623,1759802,"9780714650623"
1760065,9004120092,1760065,"0009004120092"
1760214,"960725483X",1760214,"960725483X"
1760231,2869581769,1760231,"0002869581769"
1760788,112900534,1760788,"0000112900534"
1761780,8772895470,1761780,"0008772895470"
1762337,9644260031,1762337,"0009644260031"
1762337,9789644260032,1762337,"9789644260032"
1763583,500237808,1763583,"0000500237808"
1764301,8566881851,1764301,"0008566881851"
1764729,2711823482,1764729,"0002711823482"
1764830,859896617,1764830,"0000859896617"
1765127,300088515,1765127,"0000300088515"
1765127,870999869,1765127,"0000870999869"
1765127,870999877,1765127,"0000870999877"
1766270,801438349,1766270,"0000801438349"
1766452,1863170790,1766452,"0001863170790"
1766807,9652210412,1766807,"0009652210412"
1766807,9789652210418,1766807,"9789652210418"
1767107,9004121129,1767107,"0009004121129"
1768858,8845039455,1768858,"0008845039455"
1769006,9788878061057,1769006,"9788878061057"
1769656,192842374,1769656,"0000192842374"
1770406,34060579851,1770406,"0034060579851"
1770934,520231236,1770934,"0000520231236"
1771178,824026810,1771178,"0000824026810"
1771961,600023516,1771961,"0000600023516"
1772244,246113987,1772244,"0000246113987"
1772375,9068313924,1772375,"0009068313924"
1772682,3805326971,1772682,"0003805326971"
1772792,"380621543X",1772792,"380621543X"
1772792,9783806215434,1772792,"9783806215434"
1773670,7806355871,1773670,"0007806355871"
1773944,500976082,1773944,"0000500976082"
1775160,9170811695,1775160,"0009170811695"
1775279,3447044071,1775279,"0003447044071"
1775582,39050831591,1775582,"0039050831591"
1775582,39050831912,1775582,"0039050831912"
1775596,415230349,1775596,"0000415230349"
1776304,856980838,1776304,"0000856980838"
1778974,691040605,1778974,"0000691040605"
1779122,9367701391,1779122,"0009367701391"
1779122,97809367701301,1779122,"97809367701301"
1779878,195065883,1779878,"0000195065883"
1779878,394571886,1779878,"0000394571886"
1779878,9780195065886,1779878,"9780195065886"
1779878,9780394571881,1779878,"9780394571881"
1779885,520031660,1779885,"0000520031660"
1780065,874747066,1780065,"0000874747066"
1780065,9780874747065,1780065,"9780874747065"
1780091,9052051541,1780091,"0009052051541"
1780091,9052051542,1780091,"0009052051542"
1780245,860545822,1780245,"0000860545822"
1780245,9780860545828,1780245,"9780860545828"
1780714,"050005052X",1780714,"050005052X"
1780714,500276161,1780714,"0000500276161"
1781094,500021112,1781094,"0000500021112"
1781161,821216791,1781161,"0000821216791"
1781371,8878131385,1781371,"0008878131385"
1781430,"378611515X1",1781430,"378611515X1"
1781430,97837861151511,1781430,"97837861151511"
1782353,9963560709,1782353,"0009963560709"
1782462,9186098667,1782462,"0009186098667"
1782465,9023223543,1782465,"0009023223543"
1783166,3050003545,1783166,"0003050003545"
1783168,9963364098,1783168,"0009963364098"
1783168,"996336411X",1783168,"996336411X"
1783168,"9963364126x",1783168,"9963364126x"
1784058,664212948,1784058,"0000664212948"
1784102,195056035,1784102,"0000195056035"
1784299,520055934,1784299,"0000520055934"
1784303,"090776410x9",1784303,"090776410x9"
1784434,917042080711,1784434,"0917042080711"
1784434,917042081521,1784434,"0917042081521"
1784434,917042082322,1784434,"0917042082322"
1784434,91704208313,1784434,"0091704208313"
1784434,91704209554,1784434,"0091704209554"
1784434,917042097151,1784434,"0917042097151"
1784434,917042116161,1784434,"0917042116161"
1784434,"917042134X12",1784434,"917042134X12"
1784434,917042144762,1784434,"0917042144762"
1784434,"917042148X7",1784434,"917042148X7"
1784890,521083524,1784890,"0000521083524"
1784893,"019814265X",1784893,"019814265X"
1785488,198251955,1785488,"0000198251955"
1785532,198147139,1785532,"0000198147139"
1789758,300044402,1789758,"0000300044402"
1789936,1555403166,1789936,"0001555403166"
1790043,933175248,1790043,"0000933175248"
1790185,3422008403,1790185,"0003422008403"
1790186,3422008381,1790186,"0003422008381"
1790188,3422008357,1790188,"0003422008357"
1790243,30598893,1790243,"0000030598893"
1790373,3422008322,1790373,"0003422008322"
1790374,3422008349,1790374,"0003422008349"
1790375,3422008292,1790375,"0003422008292"
1790417,3422008012,1790417,"0003422008012"
1790418,3422008217,1790418,"0003422008217"
1790421,3422008225,1790421,"0003422008225"
1790422,3422008233,1790422,"0003422008233"
1790446,3422008241,1790446,"0003422008241"
1790448,3422008306,1790448,"0003422008306"
1790450,3422008373,1790450,"0003422008373"
1790451,3422008330,1790451,"0003422008330"
1790453,3422008365,1790453,"0003422008365"
1790654,486239209,1790654,"0000486239209"
1791817,9186098926,1791817,"0009186098926"
1792798,1555403190,1792798,"0001555403190"
1792881,1555402666,1792881,"0001555402666"
1792881,1555402674,1792881,"0001555402674"
1793258,2728301387,1793258,"0002728301387"
1793259,877452911,1793259,"0000877452911"
1793351,2869580231,1793351,"0002869580231"
1794014,377492116482,1794014,"0377492116482"
1794051,2200370989,1794051,"0002200370989"
1794055,3774913382,1794055,"0003774913382"
1794070,3774917507,1794070,"0003774917507"
1794290,37749273322,1794290,"0037749273322"
1794290,88205058511,1794290,"0088205058511"
1794290,88427081513,1794290,"0088427081513"
1794290,97888622700454,1794290,"97888622700454"
1794893,1854170368,1794893,"0001854170368"
1794893,185417045710,1794893,"0185417045710"
1795082,9963080081,1795082,"0009963080081"
1795131,860543501,1795131,"0000860543501"
1795226,2234019419,1795226,"0002234019419"
1795228,710302843,1795228,"0000710302843"
1795228,9780710302847,1795228,"9780710302847"
1795298,1850770824,1795298,"0001850770824"
1795924,2850210056,1795924,"0002850210056"
1796548,3406333273,1796548,"0003406333273"
1796705,520049179,1796705,"0000520049179"
1796705,520049187,1796705,"0000520049187"
1797467,1555402534,1797467,"0001555402534"
1797467,1555402542,1797467,"0001555402542"
1797508,231067143,1797508,"0000231067143"
1797618,940490811,1797618,"0000940490811"
1797618,"094049082X",1797618,"094049082X"
1797810,"996308009x",1797810,"996308009x"
1798327,"033402238X",1798327,"033402238X"
1798509,226469409,1798509,"0000226469409"
1798509,9780226469409,1798509,"9780226469409"
1798821,1854170414,1798821,"0001854170414"
1798821,185417045710,1798821,"0185417045710"
1798822,1854170406,1798822,"0001854170406"
1798822,185417045710,1798822,"0185417045710"
1798823,1854170333,1798823,"0001854170333"
1798825,1854170341,1798825,"0001854170341"
1798825,185417045710,1798825,"0185417045710"
1799231,88714012041,1799231,"0088714012041"
1799231,"888502050X2",1799231,"888502050X2"
1799348,688029167,1799348,"0000688029167"
1799348,9780688029166,1799348,"9780688029166"
1799368,91740213381,1799368,"0091740213381"
1799368,91740225472,1799368,"0091740225472"
1799374,226143511,1799374,"0000226143511"
1799374,226143538,1799374,"0000226143538"
1799686,3766694839,1799686,"0003766694839"
1799686,3788712805,1799686,"0003788712805"
1799909,890054819,1799909,"0000890054819"
1799909,9780890054819,1799909,"9780890054819"
1800167,802844774,1800167,"0000802844774"
1800167,9780802844774,1800167,"9780802844774"
1800242,878462643,1800242,"0000878462643"
1803236,913574104,1803236,"0000913574104"
1803270,"071006876X",1803270,"071006876X"
1803452,1981451871,1803452,"0001981451871"
1803452,19814519521,1803452,"0019814519521"
1803452,19814520922,1803452,"0019814520922"
1803452,1981452173,1803452,"0001981452173"
1803499,9780674991743,1803499,"9780674991743"
1803508,9780674991682,1803508,"9780674991682"
1803579,198144431,1803579,"0000198144431"
1803585,674993683,1803585,"0000674993683"
1803585,9780674993679,1803585,"9780674993679"
1806665,852242247,1806665,"0000852242247"
1806770,198141831,1806770,"0000198141831"
1806996,812275748,1806996,"0000812275748"
1807065,9025606253,1807065,"0009025606253"
1807145,674034309,1807145,"0000674034309"
1807186,9025606385,1807186,"0009025606385"
1807186,9025606393,1807186,"0009025606393"
1807195,198141912,1807195,"0000198141912"
1807210,"359877544X2",1807210,"359877544X2"
1807615,520093836,1807615,"0000520093836"
1807819,9780674994218,1807819,"9780674994218"
1807826,9780674992221,1807826,"9780674992221"
1807827,434993506,1807827,"0000434993506"
1807827,674993853,1807827,"0000674993853"
1807827,9780674993853,1807827,"9780674993853"
1807858,198143516,1807858,"0000198143516"
1811899,3766685244,1811899,"0003766685244"
1811899,3788702982,1811899,"0003788702982"
1811922,300013922,1811922,"0000300013922"
1811922,9780300013924,1811922,"9780300013924"
1811925,300012284,1811925,"0000300012284"
1811925,9780300012286,1811925,"9780300012286"
1814453,"071411507X",1814453,"071411507X"
1815103,674994256,1815103,"0000674994256"
1815103,9780674994256,1815103,"9780674994256"
1815417,899252788,1815417,"0000899252788"
1815450,3805310560,1815450,"0003805310560"
1815637,"185417035X",1815637,"185417035X"
1815637,185417045710,1815637,"0185417045710"
1815645,870995251,1815645,"0000870995251"
1815982,8870626393,1815982,"0008870626393"
1816053,3525537085,1816053,"0003525537085"
1816053,3727805668,1816053,"0003727805668"
1816687,936770082,1816687,"0000936770082"
1816687,9770109053,1816687,"0009770109053"
1816846,38204021281,1816846,"0038204021281"
1816939,140217835,1816939,"0000140217835"
1817010,960904212,1817010,"0000960904212"
1817558,2728301735,1817558,"0002728301735"
1817571,198132247,1817571,"0000198132247"
1817603,500270392,1817603,"0000500270392"
1817887,521354528,1817887,"0000521354528"
1817908,1852850019,1817908,"0001852850019"
1818057,860544184,1818057,"0000860544184"
1818150,415032903,1818150,"0000415032903"
1818479,3805309775,1818479,"0003805309775"
1818627,906672414,1818627,"0000906672414"
1818627,906672422,1818627,"0000906672422"
1818790,947816259,1818790,"0000947816259"
1819083,3805309635,1819083,"0003805309635"
1819328,3515052402,1819328,"0003515052402"
1819413,929209001,1819413,"0000929209001"
1819413,"092920901X",1819413,"092920901X"
1819456,3883391387,1819456,"0003883391387"
1819465,300023383,1819465,"0000300023383"
1819631,684145103,1819631,"0000684145103"
1819831,8773041912,1819831,"0008773041912"
1820257,8870882004,1820257,"0008870882004"
1820257,9788870882001,1820257,"9788870882001"
1820835,804715890,1820835,"0000804715890"
1820835,804717117,1820835,"0000804717117"
1820961,2724700708,1820961,"0002724700708"
1820961,27247007161,1820961,"0027247007161"
1820961,27247007242,1820961,"0027247007242"
1820990,810911817,1820990,"0000810911817"
1821123,"155540099X",1821123,"155540099X"
1821133,691035911,1821133,"0000691035911"
1821943,933519168,1821943,"0000933519168"
1822050,8924142351,1822050,"0008924142351"
1822050,8924142432,1822050,"0008924142432"
1822050,892414251,1822050,"0000892414251"
1822051,38053104122,1822051,"0038053104122"
1822516,"027100648X",1822516,"027100648X"
1822626,2713200660,1822626,"0002713200660"
1822626,2719308358,1822626,"0002719308358"
1822626,9027979332,1822626,"0009027979332"
1822626,9782713200663,1822626,"9782713200663"
1822626,9782719308356,1822626,"9782719308356"
1822626,9789027979339,1822626,"9789027979339"
1822703,810935007,1822703,"0000810935007"
1822703,878480706,1822703,"0000878480706"
1822766,3050008296,1822766,"0003050008296"
1822825,22220172031,1822825,"0022220172031"
1822825,22220405743,1822825,"0022220405743"
1822882,856673331,1822882,"0000856673331"
1823019,852639392,1823019,"0000852639392"
1823527,2707117684,1823527,"0002707117684"
1823546,37001022591,1823546,"0037001022591"
1823601,3515044418,1823601,"0003515044418"
1823636,905205014,1823636,"0000905205014"
1823824,"029270402X",1823824,"029270402X"
1824047,9170421196,1824047,"0009170421196"
1824526,8748006262,1824526,"0008748006262"
1824703,3803017203,1824703,"0003803017203"
1824735,3803017238,1824735,"0003803017238"
1825410,918986575,1825410,"0000918986575"
1825485,874513952,1825485,"0000874513952"
1825531,9024737931,1825531,"0009024737931"
1825533,3362002765,1825533,"0003362002765"
1825642,890054827,1825642,"0000890054827"
1825658,888448511,1825658,"0000888448511"
1825683,714112860,1825683,"0000714112860"
1826356,8716918411,1826356,"0008716918411"
1826356,8716921472,1826356,"0008716921472"
1826356,8716923253,1826356,"0008716923253"
1826356,97808716918421,1826356,"97808716918421"
1826356,97808716923203,1826356,"97808716923203"
1826358,"088844852X",1826358,"088844852X"
1826501,870994530,1826501,"0000870994530"
1826547,9774240227,1826547,"0009774240227"
1826547,9789774240225,1826547,"9789774240225"
1826573,674033809,1826573,"0000674033809"
1826582,8773041947,1826582,"0008773041947"
1826582,9788773041949,1826582,"9788773041949"
1826654,3806781133,1826654,"0003806781133"
1826760,"071411698X",1826760,"071411698X"
1827003,2070714713,1827003,"0002070714713"
1827192,1557860432,1827192,"0001557860432"
1827192,1557863245,1827192,"0001557863245"
1827831,3805310358,1827831,"0003805310358"
1827840,933175167,1827840,"0000933175167"
1827886,"290606226X",1827886,"290606226X"
1827912,9789068310948,1827912,"9789068310948"
1828033,3882260432,1828033,"0003882260432"
1828033,9783882260434,1828033,"9783882260434"
1828052,"090041653X",1828052,"090041653X"
1828554,3525251718,1828554,"0003525251718"
1828554,9783525251713,1828554,"9783525251713"
1828660,2901306209,1828660,"0002901306209"
